,title_id,776601,796827,769209,738809,783769,784248,769568,785251,774044,752414,775141,783888,750582,773796,759567,774051,776255,775631,773916,795297,765322,773187,783877,771065,769567,798917,800770,786910,780253,800796,781339,775334,800390,805368
15,774051,0.4167006,0.33020496,0.28386778,0.41069862,0.4799925,0.40640002,0.5736805,0.53923845,0.38239548,0.28281805,0.3107066,0.24009825,0.456436,0.35627714,0.40346113,1.0,0.32209587,0.48210758,0.366979,0.19875273,0.4052323,0.42163736,0.43803346,0.39093977,0.41882405,0.48261592,0.5363507,0.33548,0.3979618,0.49904734,0.54722095,0.37176153,0.30843756,0.55510247
16,776255,0.64110553,0.5550549,0.6551335,0.38962147,0.50311875,0.37144735,0.48107576,0.48772672,0.5809133,0.5257161,0.526531,0.6094931,0.5467261,0.6434237,0.46605873,0.32209587,0.9999999,0.4023753,0.53375673,0.6242938,0.5591384,0.42736617,0.7605846,0.49046546,0.5747192,0.5151516,0.59319276,0.4952699,0.4937495,0.39268833,0.45857942,0.7042001,0.4538829,0.4373163
17,775631,0.4607604,0.34028593,0.34092307,0.68951213,0.7038275,0.4357413,0.6554038,0.636124,0.41136032,0.23080713,0.27348042,0.33692396,0.6075068,0.38280225,0.5303143,0.48210758,0.4023753,1.0,0.35169446,0.29097405,0.50382125,0.58662397,0.5097927,0.42960715,0.46688268,0.643943,0.62317514,0.42356122,0.5512762,0.69356304,0.6023046,0.5644996,0.48300165,0.41194272
18,773916,0.529179,0.50541353,0.39716452,0.3399278,0.46623906,0.36922365,0.46297657,0.32912976,0.49322695,0.46622092,0.3474101,0.43594664,0.48618382,0.40276226,0.5416774,0.3669791,0.53375685,0.3516944,1.0000001,0.46137324,0.37108332,0.313719,0.50622386,0.3840484,0.33900768,0.38002536,0.5840585,0.34703612,0.48398158,0.21852997,0.4276205,0.49524578,0.34960228,0.37743288
19,795297,0.5485343,0.5234846,0.5260341,0.33986866,0.3503201,0.3989172,0.33655778,0.28201053,0.5897499,0.5684327,0.5300523,0.59222585,0.41523302,0.5344813,0.3782549,0.19875276,0.6242939,0.29097402,0.46137324,1.0000002,0.44989783,0.35940716,0.54171157,0.37204486,0.34500593,0.3463325,0.44281885,0.3487247,0.38884118,0.17149594,0.3262576,0.6289898,0.36277562,0.30770957
20,765322,0.5360935,0.42994535,0.5359705,0.50301826,0.56386554,0.3742607,0.50622827,0.42769438,0.6299021,0.42083347,0.53833985,0.46547997,0.59079283,0.5887474,0.46610588,0.4052323,0.55913836,0.50382125,0.37108332,0.44989783,1.0000002,0.4952871,0.632298,0.47500435,0.58973235,0.58632433,0.54654026,0.6271236,0.5169277,0.45773017,0.60023797,0.60611385,0.44898313,0.59324044
21,773187,0.4009058,0.3067838,0.44369107,0.6482781,0.57689315,0.4030434,0.6362159,0.4871328,0.38460028,0.23745784,0.3102829,0.32874212,0.5901774,0.43478578,0.3694842,0.42163724,0.42736608,0.586624,0.313719,0.35940716,0.4952871,0.99999976,0.49205792,0.4046101,0.42058936,0.51944196,0.4902403,0.3516296,0.4261343,0.52941775,0.5623292,0.512032,0.38861033,0.41498888
22,783877,0.68999475,0.4873407,0.6342137,0.48261982,0.5699302,0.3901708,0.54647225,0.5894869,0.60337806,0.41791442,0.5320373,0.5163374,0.60613185,0.68083286,0.4966104,0.43803343,0.7605847,0.5097925,0.50622386,0.54171157,0.632298,0.49205792,0.99999976,0.480309,0.5470177,0.5563298,0.64208984,0.52079713,0.47378695,0.49287924,0.52154493,0.6690892,0.41146788,0.4943459
23,771065,0.402703,0.3449758,0.39426136,0.4311849,0.46686065,0.45373642,0.46404696,0.429233,0.35859287,0.2467027,0.4103088,0.35770366,0.51653117,0.41045332,0.36057058,0.39093983,0.49046546,0.42960718,0.3840484,0.37204486,0.47500435,0.4046101,0.480309,0.9999999,0.39331922,0.5930779,0.55511886,0.45672497,0.26540098,0.40017712,0.4564905,0.5549829,0.43060982,0.55976915
24,769567,0.51136297,0.4053262,0.45404756,0.4474067,0.5258368,0.31391853,0.5006487,0.52968746,0.49190697,0.40814036,0.3480878,0.34848908,0.53376245,0.5112473,0.48542377,0.41882405,0.5747192,0.46688268,0.33900762,0.34500596,0.5897323,0.42058933,0.54701775,0.39331925,1.0,0.5776098,0.51206106,0.6177479,0.47106138,0.5706316,0.52930796,0.51528305,0.4712204,0.4646237
25,798917,0.4191292,0.3041018,0.51005125,0.6538384,0.652562,0.41190958,0.5299688,0.55603147,0.5101562,0.21975374,0.40749875,0.32853323,0.6921279,0.48134118,0.4002097,0.48261592,0.5151516,0.643943,0.38002545,0.34633246,0.5863242,0.51944196,0.5563297,0.5930777,0.5776098,0.99999994,0.5227617,0.6027059,0.47307277,0.5989501,0.6779658,0.5100569,0.4450519,0.5873159
26,800770,0.615271,0.5224756,0.49869,0.4799346,0.6110463,0.54278654,0.6506903,0.54287076,0.5225179,0.50824845,0.4330424,0.50254154,0.6182612,0.48628515,0.6120888,0.5363507,0.59319276,0.62317514,0.58405846,0.44281873,0.5465404,0.49024022,0.64208984,0.5551188,0.51206106,0.5227617,1.0,0.4589685,0.565457,0.4991851,0.55780184,0.66120446,0.41582757,0.4676218
27,786910,0.46056688,0.30539542,0.4254049,0.39205644,0.53307277,0.24050415,0.41471112,0.4625927,0.57059646,0.30633807,0.39238027,0.3051975,0.47765964,0.4889841,0.45559978,0.33547997,0.49526983,0.42356122,0.34703612,0.3487247,0.6271236,0.3516296,0.52079713,0.45672497,0.61774784,0.6027061,0.45896846,0.9999999,0.3662948,0.47532332,0.59353137,0.37694722,0.36016917,0.49623755
28,780253,0.49984875,0.4421211,0.4193626,0.5836425,0.6192866,0.47486982,0.5329712,0.41652673,0.5050444,0.46826833,0.26640838,0.46435022,0.509884,0.37455368,0.46948078,0.3979618,0.4937495,0.5512762,0.48398158,0.38884118,0.5169277,0.4261343,0.47378695,0.26540098,0.47106138,0.47307265,0.565457,0.3662948,0.99999994,0.4034196,0.5126207,0.5599685,0.34018323,0.37455863
29,800796,0.39963222,0.2321909,0.29390335,0.6364218,0.63263,0.22754675,0.6637834,0.6432161,0.3487417,0.15829846,0.18422627,0.21217956,0.5361859,0.325169,0.43142533,0.49904737,0.39268827,0.69356304,0.21852997,0.17149594,0.45773017,0.52941775,0.49287924,0.40017712,0.5706316,0.59895,0.49918506,0.47532332,0.4034196,1.0000004,0.54417694,0.40534484,0.4541997,0.4022497
30,781339,0.5133046,0.3464045,0.4215913,0.59160143,0.5427955,0.2995451,0.6109852,0.48886573,0.47789764,0.23469703,0.36551812,0.27473575,0.61097646,0.51391995,0.45747188,0.5472209,0.45857948,0.6023046,0.4276205,0.3262576,0.60023797,0.5623292,0.52154493,0.4564905,0.5293081,0.67796576,0.55780184,0.59353137,0.5126207,0.54417694,0.9999999,0.50546694,0.34774816,0.62475675
31,775334,0.6589954,0.63070023,0.5976298,0.5462798,0.5727249,0.4731079,0.53536034,0.44955698,0.59568536,0.52458394,0.5918367,0.6081058,0.6423168,0.61800915,0.5173404,0.37176156,0.7042002,0.5644995,0.49524578,0.6289898,0.60611385,0.512032,0.6690892,0.5549829,0.515283,0.51005673,0.66120446,0.37694722,0.5599685,0.40534484,0.50546694,0.9999999,0.54100394,0.47826567
32,800390,0.3905106,0.3917932,0.3162407,0.4101152,0.4519056,0.2600209,0.38114214,0.37367964,0.33868662,0.30527902,0.40153474,0.29493606,0.44663277,0.3766405,0.43546695,0.3084376,0.45388293,0.4830016,0.34960237,0.36277565,0.44898322,0.38861042,0.41146785,0.43060982,0.4712203,0.44505206,0.4158275,0.36016923,0.34018332,0.45419967,0.34774816,0.54100406,0.9999999,0.3795672
33,805368,0.43882445,0.39468682,0.42651436,0.4081816,0.4130861,0.38469565,0.4661609,0.5078699,0.4643202,0.2835542,0.51618576,0.28711843,0.5422559,0.5462802,0.32363403,0.5551025,0.4373163,0.41194272,0.37743288,0.30770957,0.59324044,0.41498888,0.49434587,0.5597691,0.4646237,0.5873159,0.46762177,0.49623755,0.37455857,0.4022497,0.6247568,0.47826567,0.3795672,0.99999994
